,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,La2O3,TiO2,GeO2,ZrO2,P2O5,nF
651,0.6254,0.0,0.04360000000000001,0.0,0.1164,0.0,0.0,0.14980000000000002,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,1.5313
652,0.5714,0.0683,0.10980000000000001,0.0,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5639
653,0.5738000000000001,0.06860000000000001,0.1101,0.0559,0.1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5567
654,0.7873000000000001,0.1446,0.0,0.0,0.0,0.0,0.0,0.038700000000000005,0.0087,0.0,0.0,0.0,0.0,0.0207,0.0,0.0,0.0,1.4918
655,0.7572,0.1052,0.0512,0.0,0.0102,0.01,0.0,0.06620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4949
656,0.6742,0.0724,0.1257,0.045700000000000005,0.0384,0.04360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5241
657,0.6741,0.0415,0.0611,0.0861,0.056900000000000006,0.0,0.0,0.050499999999999996,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5278
658,0.505,0.1915,0.0,0.0,0.0983,0.0,0.0,0.1034,0.1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543
659,0.5245000000000001,0.18460000000000001,0.1061,0.0,0.0,0.0,0.0,0.1042,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5104
660,0.45920000000000005,0.0,0.0027,0.0,0.4389,0.0,0.0,0.046200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,1.6038
661,0.46130000000000004,0.0,0.0,0.0,0.2706,0.0,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030699999999999998,1.5687
662,0.6377,0.0,0.0989,0.0533,0.0,0.0,0.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5481
663,0.632,0.0,0.0986,0.0517,0.0,0.0,0.09910000000000001,0.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5344
664,0.5997,0.0,0.1998,0.0,0.0001,0.0,0.0,0.19899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5113
665,0.6594,0.0,0.1568,0.0,0.0001,0.0,0.0,0.0,0.18300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5146
666,0.5929,0.0,0.2464,0.0,0.0001,0.0,0.0,0.1595,0.0,8.706000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
667,0.5506000000000001,0.0,0.14150000000000001,0.0016,0.20579999999999998,0.0,0.0,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5576
668,0.5968,0.0,0.1472,0.0012,0.153,0.0,0.0,0.0509,0.0499,8.285000000000001e-05,6.508e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5395
669,0.5515,0.0,0.1438,0.0,0.2036,0.0,0.0,0.051,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554
670,0.6531999999999999,0.0,0.1524,0.0,0.0,0.0,0.073,0.07490000000000001,0.0,0.0,0.0,0.0,0.0,0.04650000000000001,0.0,0.0,0.0,1.54
671,0.6598999999999999,0.0,0.1518,0.0384,0.0,0.0,0.0722,0.07769999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
672,0.6508,0.0,0.1519,0.0,0.0,0.0,0.0735,0.0781,0.0,0.0,0.045700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.528
673,0.6584000000000001,0.0,0.1452,0.0,0.0,0.0,0.07200000000000001,0.0757,0.0,0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526
674,0.6528,0.0,0.1496,0.0,0.0496,0.0,0.0719,0.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528
675,0.65,0.0,0.1512,0.0,0.0,0.051,0.0724,0.07540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.534
676,0.6364,0.0,0.0495,0.0,0.0,0.2003,0.0,0.062400000000000004,0.047599999999999996,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,1.578
677,0.6497,0.0,0.049,0.0,0.0,0.09670000000000001,0.0,0.0579,0.0493,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,1.57
678,0.645,0.0,0.0493,0.0,0.0,0.0018,0.0,0.059699999999999996,0.0507,0.0,0.1935,0.0,0.0,0.0,0.0,0.0,0.0,1.558
679,0.6342,0.0,0.048499999999999995,0.0,0.0487,0.1003,0.0,0.0654,0.052300000000000006,0.0,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,1.566
680,0.6395000000000001,0.0,0.0497,0.001,0.0993,0.0,0.0,0.061900000000000004,0.0518,0.0,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,1.55
681,0.6422,0.0,0.0496,0.0022,0.201,0.0,0.0,0.0562,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549
682,0.6714,0.0,0.049,0.1765,0.0,0.0,0.0,0.0562,0.046900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521
683,0.5197999999999999,0.10960000000000002,0.10800000000000001,0.0012,0.15880000000000002,0.0,0.0,0.050800000000000005,0.050800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5369
684,0.5425,0.0954,0.07740000000000001,0.1549,0.0,0.0,0.0,0.051100000000000007,0.051,0.0002,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,1.5329
685,0.5601,0.09390000000000001,0.0746,0.0,0.0,0.1489,0.0,0.049,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000000000002,0.0,1.5771
686,0.5507,0.10070000000000001,0.0741,0.0,0.0,0.0,0.0,0.0506,0.0493,0.0,0.1485,0.0,0.0,0.0,0.0,0.0253,0.0,1.5609
687,0.5891,0.0,0.0702,0.022400000000000003,0.2434,0.0,0.0,0.0004,0.049,0.0,6.171e-05,0.0,0.0,0.0242,0.0,0.0,0.0,1.57
688,0.5857,0.0,0.0702,0.027200000000000002,0.2407,0.0,0.0,0.0262,0.025400000000000002,0.0,6.088e-05,0.0,0.0,0.0233,0.0,0.0,0.0,1.57
689,0.6225,0.0,0.0793,0.0417,0.2541,0.0,0.0,0.0005,0.0,0.0,5.967e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.572
690,0.5736,0.0,0.1187,0.0,0.0,0.08220000000000001,0.0,0.11470000000000001,0.11080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5576
691,0.499,0.0,0.10039999999999999,0.0,0.09910000000000001,0.0,0.0,0.1514,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541
692,0.5002000000000001,0.0,0.1517,0.0,0.0483,0.0,0.0,0.1512,0.1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532
693,0.6742,0.0793,0.1307,0.0,0.0,0.0201,0.0,0.0,0.0,0.055099999999999996,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,1.524
694,0.1023,0.0,0.2965,0.0,0.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6711
695,0.1963,0.0,0.4071,0.0,0.39659999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6306
696,0.203,0.0,0.30100000000000005,0.0,0.49600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6481
697,0.2911,0.0,0.3042,0.0,0.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6231
698,0.3045,0.0,0.197,0.0,0.4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6432
699,0.4032,0.0,0.2965,0.0,0.3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6014
700,0.40700000000000003,0.0,0.1984,0.0,0.3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6182
701,0.3992,0.0,0.099,0.0,0.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6405
702,0.5039,0.0,0.201,0.0,0.29510000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
703,0.5165,0.0,0.0992,0.0,0.38430000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129
704,0.3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975,0.0,0.0,0.0,0.0,0.4001,0.0,0.0,0.0,1.7
705,0.5169,0.0,0.0,0.0,0.0,0.0,0.0,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0951,0.0,0.0,0.0,1.5788
706,0.1264,0.5285,0.0046,0.0,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.042699999999999995,0.0,1.69
707,0.1469,0.5017,0.0043,0.0,0.2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977,0.0,0.0,0.045700000000000005,0.0,1.695
708,0.09720000000000001,0.5539000000000001,0.0043,0.0,0.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956,0.0,0.0,0.044800000000000006,0.0,1.687
709,0.142,0.5011,0.0044,0.08630000000000002,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0435,0.0,1.68
710,0.1585,0.5347999999999999,0.0044,0.0,0.12960000000000002,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.095,0.0,0.0,0.0417,0.0,1.69
711,0.6814,0.0,0.0,0.0,0.0103,0.0529,0.0,0.07690000000000001,0.056600000000000004,0.0646,0.0007000000000000001,0.0,0.0,0.055400000000000005,0.0,0.0,0.0,1.57
712,0.7161,0.0,0.0,0.0,0.0101,0.05480000000000001,0.0,0.07830000000000001,0.056900000000000006,0.0668,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,1.54
713,0.7595000000000001,0.0,0.0,0.0,0.0118,0.022799999999999997,0.0,0.0804,0.0401,0.056600000000000004,0.0005,0.0,0.0,0.025099999999999997,0.0,0.0,0.0,1.54
714,0.7273000000000001,0.0,0.0,0.0003,0.0449,0.0106,0.0,0.0805,0.039,0.0705,0.0003,0.0,0.0,0.0235,0.0,0.0,0.0,1.544
715,0.7571,0.0,0.0,0.0,0.0121,0.0248,0.0,0.0435,0.0729,0.0575,0.0005,0.0,0.0,0.028399999999999998,0.0,0.0,0.0,1.54
716,0.7587,0.0,0.0,0.0003,0.0354,0.0337,0.0,0.0848,0.0417,0.0235,0.0006,0.0,0.0,0.0169,0.0,0.0,0.0,1.54
717,0.0037,0.0,0.10210000000000001,0.0008,0.10070000000000001,0.0,0.0,0.0009,0.0,0.3018,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.5358
718,0.0789,0.0,0.2711,0.0689,0.5811000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68088
719,0.0796,0.0,0.2715,0.0695,0.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68266
720,0.0804,0.0,0.2606,0.0702,0.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68605
721,0.0812,0.0,0.2497,0.0709,0.5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69158
722,0.0824,0.0,0.2768,0.047400000000000005,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68239
723,0.0795,0.0,0.2699,0.0694,0.5794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68257
724,0.0803,0.0,0.26940000000000003,0.0683,0.5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68302
725,0.081,0.0,0.2554,0.0694,0.5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68797
726,0.0819,0.0,0.2444,0.0702,0.5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69292
727,0.0821,0.0,0.2384,0.0716,0.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69506
728,0.0824,0.0,0.23260000000000003,0.07200000000000001,0.5982999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6972
729,0.0812,0.0,0.24960000000000002,0.0709,0.5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69167
730,0.0816,0.0,0.244,0.0713,0.5922999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69274
731,0.0802,0.0,0.2634,0.07,0.5820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68471
732,0.0804,0.0,0.2606,0.0703,0.5834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68578
733,0.0706,0.0,0.2552,0.0808,0.5863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68708
734,0.0812,0.0,0.24960000000000002,0.0709,0.5892000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69194
735,0.0816,0.0,0.2439,0.0713,0.5922999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69292
736,0.0821,0.0,0.23809999999999998,0.0717,0.5953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69515
737,0.7204,0.0,0.0088,0.0296,0.10650000000000001,0.0,0.0,0.13,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
738,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786
739,0.0,0.0,0.1724,0.0,0.18910000000000002,0.0,0.1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46240000000000003,0.0,0.0,1.739
740,0.0,0.0,0.1764,0.0,0.1935,0.0,0.1353,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.4731,0.0,0.0,1.716
741,0.0,0.0,0.1807,0.0,0.1981,0.0,0.09240000000000001,0.044500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.4843,0.0,0.0,1.725
742,0.0,0.0,0.18510000000000001,0.0,0.2029,0.0,0.04730000000000001,0.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.4963,0.0,0.0,1.736
743,0.0,0.0,0.1898,0.0,0.20809999999999998,0.0,0.0,0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.5086999999999999,0.0,0.0,1.769
744,0.8025,0.0,0.0,0.0,0.0,0.04190000000000001,0.0,0.15560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724
745,0.8281000000000001,0.0,0.0,0.0,0.0,0.0649,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846
746,0.0,0.2,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.52491
747,0.0,0.15,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.53045
748,0.0,0.1,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.53504
749,0.0,0.05,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.53464
750,0.0,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.5325
751,0.7138,0.0347,0.023700000000000002,0.045,0.0765,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515
752,0.7061000000000001,0.0351,0.024,0.0454,0.0926,0.0,0.0,0.0788,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.522
753,0.5657,0.0,0.0654,0.0,0.1545,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0834,0.0,0.0,0.0,1.6428
754,0.563,0.0,0.0858,0.0,0.1471,0.0,0.0,0.0,0.0,0.1261,0.0,0.0,0.0,0.078,0.0,0.0,0.0,1.6369
755,0.5595,0.0,0.060700000000000004,0.0,0.1461,0.0,0.0,0.0,0.0,0.1562,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,1.6452
756,0.5362,0.0,0.0708,0.0,0.16460000000000002,0.0,0.0,0.0,0.0,0.1381,0.0,0.0,0.0,0.09029999999999999,0.0,0.0,0.0,1.6584
757,0.5506000000000001,0.0,0.08320000000000001,0.0,0.1868,0.0,0.0,0.0,0.0,0.08990000000000001,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,1.6457
758,0.5394,0.0,0.0815,0.0,0.1597,0.0,0.04360000000000001,0.0,0.0,0.08810000000000001,0.0,0.0,0.0,0.0877,0.0,0.0,0.0,1.6468
759,0.5422,0.0,0.0883,0.0,0.1489,0.0,0.0438,0.0,0.0,0.0805,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.0,1.6468
760,0.5518,0.0,0.0599,0.0,0.1883,0.0,0.0,0.0,0.0,0.1236,0.0,0.0,0.0,0.0764,0.0,0.0,0.0,1.6477
761,0.5797,0.0,0.071,0.0,0.1201,0.0,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0906,0.0,0.0,0.0,1.6385
762,0.5422,0.0,0.0883,0.0,0.1489,0.0,0.0438,0.0,0.0,0.0805,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.0,1.6469
763,0.5506000000000001,0.0,0.08320000000000001,0.0,0.1868,0.0,0.0,0.0,0.0,0.08779999999999999,0.0,0.0,0.0,0.0916,0.0,0.0,0.0,1.6457
764,0.254,0.34159999999999996,0.19090000000000001,0.0362,0.0373,0.0,0.0344,0.0,0.0524,0.0,0.024700000000000003,0.0,0.0,0.0,0.0,0.0103,0.0,1.558603
765,0.452,0.2701,0.031200000000000002,0.052000000000000005,0.0,0.0919,0.043,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566582
766,0.6899,0.0,0.0348,0.024700000000000003,0.12,0.0,0.0,0.0704,0.0298,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,1.541
767,0.598,0.0,0.0736,0.0388,0.23399999999999999,0.0,0.0,0.005,0.0,0.0115,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,1.593
768,0.6507,0.0501,0.0497,0.05,0.17,0.0,0.0,0.029500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539
769,0.6505,0.050300000000000004,0.05,0.0396,0.1699,0.0,0.0,0.029700000000000004,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.541
770,0.2586,0.33280000000000004,0.1943,0.0169,0.0253,0.0253,0.0349,0.0,0.0534,0.0,0.0325,0.0,0.0,0.0,0.0,0.01,0.0,1.557809
771,0.5718,0.0,0.07,0.0,0.16280000000000003,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0894,0.0,0.0,0.0,1.6417
772,0.588,0.0,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55917
773,0.611,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55391
774,0.66,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54176
775,0.0,0.0,0.0,0.0,0.0,0.29850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493,0.5472,0.0,0.0,1.85295
776,0.5,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618
777,0.51,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596
778,0.5,0.0,0.12,0.13,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606
779,0.5,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.01,0.0,0.01,0.0,1.632
780,0.47000000000000003,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.596
781,0.5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140000000000001,0.0,0.0,0.3075,0.0,0.0,0.0,0.0,0.0,1.6774
782,0.5645,0.0,0.0,0.0,0.0,0.0369,0.0,0.0,0.12,0.0,0.0,0.2786,0.0,0.0,0.0,0.0,0.0,1.6772
783,0.499,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.1273,0.0,0.0,0.29550000000000004,0.0,0.0,0.0,0.0,0.0,1.6779
784,0.5327000000000001,0.0,0.0,0.0,0.0,0.056900000000000006,0.0,0.0,0.1236,0.0,0.0,0.2868,0.0,0.0,0.0,0.0,0.0,1.6783
785,0.4875,0.0421,0.0,0.0,0.0,0.057300000000000004,0.0,0.0,0.1244,0.0,0.0,0.2887,0.0,0.0,0.0,0.0,0.0,1.6775
786,0.48740000000000006,0.0421,0.0,0.0,0.0,0.056600000000000004,0.0,0.0,0.1244,0.0,0.0,0.2888,0.0,0.0,0.0,0.0,0.0,1.6776
